CustomerID,R,F,M
15895,150.0,1,179.17
15897,194.0,2,208.58999999999997
15898,245.8,5,1383.8300000000002
15899,369.0,1,56.25
15900,24.0,1,337.28
15901,83.33333333333333,3,349.75
15903,104.85714285714286,7,5126.76
15904,8.0,1,164.67999999999998
15906,140.42857142857142,7,1567.6899999999998
15907,130.33333333333334,3,881.8700000000001
15909,174.0,1,191.93999999999997
15910,155.0,8,1228.88
15912,205.5,2,264.62
15916,202.875,8,1502.8600000000001
15917,248.0,1,123.10000000000001
15918,231.0,2,334.22999999999996
15919,194.5,2,525.69
15920,154.0,3,163.55
15921,173.0,1,323.03000000000003
15922,373.0,1,369.50000000000006
15923,373.0,1,127.08000000000003
15925,194.0,1,207.15
15930,67.0,1,426.63000000000017
15932,172.375,8,2495.87
15933,59.666666666666664,3,1107.4599999999998
15935,239.0,1,108.03999999999999
15937,64.0,1,145.35
15938,230.2,5,404.58000000000004
15939,206.78571428571428,14,6100.01
15940,311.0,1,35.8
15942,134.0,1,337.43999999999994
15944,277.0,1,325.1
15945,365.0,1,181.0
15947,83.0,1,1708.2400000000002
15948,26.0,2,955.24
15949,44.0,2,364.71999999999997
15950,144.25,4,1744.71
15951,147.5,2,708.2199999999998
15952,121.75,4,781.9100000000001
15953,168.5,8,1657.2800000000002
15955,123.5,14,4416.26
15957,32.0,1,428.88999999999993
15958,74.0,1,104.35
15963,32.5,2,470.76
15965,110.5,4,808.8699999999999
15967,171.0,2,397.68000000000006
15969,79.66666666666667,3,666.1
15970,304.0,1,314.1
15971,149.58333333333334,12,4194.9
15973,367.0,1,307.82
15974,175.71428571428572,7,3442.1499999999996
15975,84.0,1,371.01
15976,192.5,2,427.63999999999993
15977,28.0,2,1054.73
15978,77.0,1,1098.7800000000002
15980,144.0,3,2398.86
15981,178.375,8,3408.4799999999996
15983,280.75,4,1465.12
15984,180.0,10,2780.6299999999997
15985,180.0,2,1142.42
15986,30.0,1,168.12
15987,181.28571428571428,7,1432.77
15988,19.0,1,156.78000000000003
15990,165.5,2,792.1100000000001
15992,4.0,1,41.989999999999995
15993,25.857142857142858,7,2768.969999999998
15994,55.0,1,414.2700000000001
15996,214.16666666666666,6,1032.58
15998,184.2,5,3080.2200000000003
16000,3.0,3,12393.7
16003,144.2,5,2735.370000000001
16005,119.5,4,578.7099999999999
16006,211.0,1,101.39999999999999
16007,128.0,4,1693.8100000000002
16008,101.33333333333333,3,478.78000000000003
16009,64.5,4,972.1099999999999
16010,286.6666666666667,3,392.4
16011,174.125,16,3352.960000000001
16012,106.33333333333333,3,1415.29
16013,183.5744680851064,47,37130.59999999999
16014,160.33333333333334,3,646.8299999999999
16015,26.666666666666668,3,704.2600000000002
16016,143.625,8,1465.51
16017,47.0,1,211.87999999999994
16018,109.5,2,408.9
16019,226.33333333333334,9,3786.24
16020,33.0,3,851.0100000000001
16022,260.0,1,602.6300000000001
16023,168.0,3,719.8100000000001
16024,12.0,1,245.74999999999991
16025,30.0,1,439.66
16026,43.0,1,236.09000000000006
16027,201.83333333333334,6,934.62
16029,190.8709677419355,62,72708.08999999998
16030,310.0,1,331.24000000000007
16031,169.5,2,547.9000000000001
16033,198.05,20,8778.82
16034,245.66666666666666,3,437.69999999999993
16036,175.0,2,758.9200000000001
16037,311.3333333333333,3,855.0200000000001
16038,129.0,3,471.78
16040,160.66666666666666,3,1313.55
16041,104.33333333333333,3,3166.4
16042,115.2,5,1177.4699999999998
16043,203.5,4,773.99
16045,204.5,4,1340.7
16048,373.0,2,256.44000000000005
16049,52.333333333333336,3,1074.809999999999
16050,174.0,1,137.9
16052,54.0,1,362.06000000000006
16053,77.5,2,1511.9499999999996
16054,145.0,1,783.8999999999999
16055,221.0,1,134.8
16056,45.0,1,650.7500000000001
16057,144.42857142857142,7,2263.12
16059,208.66666666666666,6,1453.1599999999996
16062,187.5,4,1153.6200000000001
16063,260.0,1,335.32000000000005
16065,365.0,1,367.1400000000001
16066,56.6,5,1521.0399999999997
16070,27.0,2,852.1499999999999
16071,45.0,1,326.24000000000007
16072,288.0,1,584.3199999999999
16073,297.0,1,122.39999999999999
16076,86.8,10,2234.7299999999996
16078,284.0,1,79.2
16079,27.0,3,1352.0
16080,178.0,2,217.16000000000003
16081,190.8,5,2799.42
16083,231.0,2,1317.6200000000001
16084,299.0,1,436.17999999999995
16085,143.6,5,981.5100000000001
16086,202.6,5,1121.39
16091,177.0,2,315.06
16092,188.66666666666666,3,817.86
16093,107.0,1,17.0
16094,72.25,4,1078.23
16096,264.0,1,320.62
16097,240.0,1,185.05
16098,209.42857142857142,7,2005.6299999999999
16099,138.0,3,731.9
16101,71.0,1,1290.7
16102,90.0,3,1842.14
16103,148.83333333333334,6,1429.64
16104,62.0,1,298.21
16105,249.0,1,336.96
16106,66.0,1,108.38
16107,86.57142857142857,7,3204.1600000000003
16108,85.0,1,842.5
16109,264.0,2,611.8799999999999
16110,206.0,3,1320.95
16112,242.5,4,195.74
16113,183.0,1,161.38000000000002
16114,171.0,1,135.75000000000003
16115,148.75,8,1660.8799999999999
16116,212.0,1,612.7800000000001
16117,190.0,1,232.21
16119,40.5,2,423.36
16120,59.0,4,1309.1399999999999
16121,136.5,2,854.6599999999999
16122,221.5,4,684.4200000000001
16123,52.0,1,307.78
16124,317.0,1,249.0
16125,367.0,1,289.35
16126,153.0,4,6287.77
16127,39.0,1,656.2500000000001
16128,111.8,5,1880.22
16131,130.5,6,3506.54
16133,134.8181818181818,33,14589.039999999999
16134,190.5,2,618.0899999999999
16135,263.0,1,517.5499999999998
16136,138.66666666666666,3,709.3800000000001
16139,112.66666666666667,3,635.4100000000001
16140,218.5,2,725.18
16141,88.0,1,620.4
16142,250.0,1,535.3400000000001
16143,225.0,6,2424.94
16144,247.0,1,175.2
16145,171.72727272727272,11,3799.4900000000002
16146,197.66666666666666,3,734.13
16147,134.0,1,375.0
16148,296.0,1,76.32000000000001
16149,73.5,2,280.52000000000004
16150,180.6,5,2053.0200000000004
16152,269.0,1,1829.04
16153,185.0,5,1824.23
16156,140.22222222222223,9,3092.0400000000004
16157,37.666666666666664,3,656.69
16159,282.0,1,348.2000000000001
16160,75.5,2,1025.4400000000003
16161,188.26315789473685,19,5527.72
16162,252.0,1,37.4
16163,298.5,2,856.6000000000001
16164,28.333333333333332,3,822.48
16168,138.03703703703704,27,3787.6
16169,38.25,4,1822.9700000000003
16170,161.0,6,1885.0500000000004
16171,59.0,1,73.2
16172,147.6,5,1140.21
16173,61.166666666666664,6,1418.3199999999997
16174,137.66666666666666,3,1009.5500000000001
16175,177.0,4,1037.59
16177,50.0,1,331.95
16178,138.0,1,197.90000000000003
16179,61.0,1,215.83
16180,181.75,8,10254.18
16181,73.0,1,305.5400000000001
16182,175.25,4,6617.65
16183,67.0,1,338.7100000000001
16184,134.83333333333334,6,1158.79
16185,125.0,2,529.41
16186,155.66666666666666,12,4006.94
16187,162.4,15,6911.440000000001
16188,164.0,4,981.8599999999999
16189,50.5,2,215.48
16190,40.0,1,215.08
16191,209.76923076923077,13,5180.5199999999995
16193,237.0,1,314.45
16198,75.0,1,400.68
16200,84.0,2,1068.87
16201,44.75,4,1863.47
16202,361.0,1,365.27000000000004
16203,201.5,4,592.9
16204,23.0,1,384.18000000000006
16205,79.0,4,751.03
16206,179.25,4,537.06
16207,25.0,1,394.38
16208,167.0,2,664.26
16209,164.2,5,2262.62
16210,169.88235294117646,17,21076.3
16211,89.0,1,547.02
16212,151.0,2,690.3399999999999
16213,79.0,1,159.0
16214,231.0,3,1062.75
16215,81.0,1,242.35000000000002
16216,267.0,1,914.9300000000002
16217,258.5,2,304.25
16218,189.57142857142858,7,3084.68
16221,226.66666666666666,3,860.86
16222,318.0,1,773.5500000000006
16224,172.0,4,1295.2999999999997
16225,185.2,5,1096.3200000000002
16226,215.33333333333334,3,255.12
16227,225.0,1,314.22
16229,150.0,2,1010.5999999999998
16230,205.0,2,542.03
16232,154.25,4,990.88
16233,255.66666666666666,3,536.68
16235,214.0,4,857.3100000000001
16236,78.0,1,432.19999999999993
16239,123.5,2,414.2
16240,50.5,2,3718.8000000000006
16241,155.15384615384616,13,2590.31
16242,111.42857142857143,7,3579.8599999999997
16243,44.5,2,409.0999999999999
16244,292.5,2,1522.7499999999995
16245,134.33333333333334,3,1413.66
16247,170.0,1,114.56
16248,62.0,1,152.94
16249,148.6,5,1800.0700000000002
16250,317.5,2,389.44
16253,161.0,2,3683.8600000000006
16255,205.875,8,2619.91
16256,267.0,1,752.4300000000002
16257,177.0,1,21.95
16258,139.6,5,5203.51
16260,51.0,1,1035.45
16261,112.75,4,728.54
16265,212.44444444444446,9,5347.0
16266,159.28571428571428,7,861.89
16268,71.0,2,617.65
16270,353.0,1,1141.2399999999996
16271,160.75,4,1389.64
16272,117.0,1,411.7000000000001
16274,373.0,1,331.5499999999999
16275,197.0,1,559.8699999999999
16276,177.0,1,810.6000000000001
16278,100.0,1,566.3799999999999
16279,95.0,3,1502.7799999999997
16281,72.0,1,2062.06
16282,340.0,1,168.3
16283,111.2,5,1569.1099999999997
16284,40.5,2,812.6800000000001
16287,170.0,1,142.5
16292,122.0,1,302.25
16293,140.6,10,2248.99
16295,39.25,4,1328.5499999999997
16297,269.0,1,301.90000000000003
16298,87.33333333333333,3,598.2
16302,127.0,1,233.22
16303,158.33333333333334,3,5360.630000000001
16305,139.0,1,361.2199999999999
16306,301.8333333333333,6,627.17
16308,156.0,4,2560.0
16309,173.5,2,706.5699999999999
16311,33.5,2,616.26
16313,26.5,2,274.15000000000003
16315,331.0,1,226.37
16316,222.5,8,2938.9100000000003
16317,193.0,3,1341.65
16318,35.0,1,328.15
16319,218.0,1,404.40000000000003
16320,192.5,2,1038.4600000000003
16321,215.6,5,298.65
16322,18.5,2,326.75
16323,196.0,1,207.50000000000003
16324,144.33333333333334,3,408.5899999999999
16325,149.33333333333334,3,594.24
16326,130.5,14,3039.2200000000003
16327,208.16666666666666,6,3789.669999999999
16330,80.66666666666667,3,251.91
16332,113.0,7,1582.8000000000002
16333,196.54545454545453,22,26626.800000000003
16337,37.0,1,151.05
16338,157.0,1,214.80000000000004
16339,284.0,1,94.05000000000001
16340,107.0,1,534.31
16341,84.25,4,1971.8700000000003
16342,127.0,4,322.40999999999997
16343,16.0,2,328.58000000000004
16344,158.0,1,101.10000000000001
16345,44.0,1,565.46
16347,23.5,2,847.45
16348,135.14285714285714,7,1413.3100000000002
16349,291.0,1,53.5
16350,126.25,4,1116.4699999999998
16351,333.0,1,153.9
16352,28.0,2,494.44000000000005
16353,177.2173913043478,23,6675.71
16354,68.0,2,395.79999999999995
16356,234.66666666666666,3,211.77
16357,136.33333333333334,3,658.8799999999999
16358,82.0,4,2027.5000000000005
16359,190.11111111111111,9,1750.92
16360,49.833333333333336,6,3450.41
16361,36.5,4,891.21
16362,72.8,5,709.9899999999999
16363,53.0,1,109.36000000000001
16364,74.5,2,705.79
16365,177.55555555555554,9,1540.42
16366,19.0,1,327.3
16367,200.0,2,800.6699999999997
16368,15.0,2,479.91
16369,98.66666666666667,3,1543.33
16370,151.75,4,1301.9099999999996
16372,33.5,2,355.72999999999996
16374,164.0,2,458.77999999999986
16376,13.0,2,974.9600000000004
16377,267.0,1,676.2
16378,285.0,3,362.94999999999993
16379,34.5,4,2157.4
16380,61.0,1,1743.15
16383,171.5,2,643.76
16384,177.0,2,584.5
16385,194.66666666666666,3,554.8600000000001
16386,141.5,2,302.57
16387,323.0,1,94.36
16389,154.75,4,1382.0700000000002
16392,270.0,1,217.89000000000004
16393,165.3846153846154,13,3040.96
16394,167.6,5,1555.3400000000001
16395,192.6,5,1482.0600000000002
16398,204.0,2,1705.8000000000002
16399,127.0,2,406.22
16400,95.0,1,303.93
16401,148.08333333333334,12,4098.32
16402,317.0,2,293.44999999999993
16403,312.0,1,177.5
16404,70.0,1,443.0500000000001
16405,306.0,2,167.25
16406,19.0,1,154.35000000000002
16407,177.7,10,2079.68
16409,166.4,5,2022.9799999999996
16411,194.0,2,211.70000000000002
16412,54.0,1,135.99
16413,57.0,1,262.20000000000005
16414,151.0,2,126.25
16415,44.0,1,200.26999999999992
16416,42.0,3,1051.3999999999996
16418,121.33333333333333,3,631.12
16419,194.33333333333334,6,958.71
16422,194.33333333333334,51,34684.399999999994
16423,25.0,1,346.12
16424,191.0,1,133.56
16425,302.0,1,302.69999999999993
16426,67.4,10,1863.7600000000004
16427,273.5,2,241.06
16429,106.0,1,284.55
16430,57.0,1,300.85
16431,269.0,3,623.28
16432,64.0,1,287.4
16433,28.0,1,184.26000000000002
16434,136.71428571428572,7,1511.8
16438,38.8,5,798.35
16440,74.0,5,3640.67
16441,179.0,2,381.2
16442,197.0,3,609.3
16444,150.25,4,654.6700000000001
16445,34.0,1,230.51000000000002
16446,103.5,2,168472.5
16447,136.0,1,255.90999999999983
16448,198.0,1,182.98999999999998
16449,239.5,2,707.6899999999998
16450,150.0,1,311.92
16451,88.0,1,266.97
16454,64.0,1,5.9
16455,246.14285714285714,7,1841.18
16456,222.2,5,2158.18
16457,218.0,1,208.36
16458,149.22222222222223,18,3482.74
16460,61.0,3,811.2299999999999
16461,178.0,1,142.92
16462,181.33333333333334,3,136.0
16463,82.5,4,1422.4
16464,80.66666666666667,3,1298.6599999999999
16466,141.71428571428572,7,1595.96
16468,74.0,1,74.9
16469,150.75,4,625.4200000000001
16470,180.0,4,752.7700000000001
16471,275.0,1,223.95
16473,263.0,3,316.11
16474,66.28571428571429,7,1810.49
16475,167.0,4,544.3
16477,246.85714285714286,7,2494.46
16478,52.0,3,331.00000000000006
16479,10.0,2,300.83000000000004
16480,76.0,1,769.2899999999995
16482,16.0,1,220.61999999999998
16483,192.0,1,139.35000000000002
16484,182.5,2,404.29999999999995
16485,77.0,1,363.65
16488,99.0,3,498.8
16491,47.0,1,731.5
16493,217.0,4,1351.6299999999999
16494,297.0,1,826.5299999999999
16495,185.0,3,648.26
16496,178.0,3,1599.52
16497,229.33333333333334,6,2965.6899999999996
16498,161.5,2,100.97000000000001
16499,362.5,2,365.45
16500,74.33333333333333,6,400.86
16503,253.0,4,1431.9299999999998
16504,25.0,1,465.87999999999977
16505,32.0,1,777.6
16506,30.0,2,90.30000000000001
16509,297.0,1,363.7
16510,372.0,1,248.10000000000002
16511,144.66666666666666,3,916.33
16513,18.75,4,874.5900000000001
16515,170.6,5,1624.1399999999996
16516,30.0,1,101.7
16517,277.0,1,162.70000000000005
16518,172.5,2,484.32000000000005
16519,195.0,2,212.98000000000002
16520,263.3333333333333,3,1046.5699999999997
16523,141.57142857142858,21,9418.470000000001
16525,197.34615384615384,26,13027.449999999999
16526,172.0,1,290.35999999999996
16527,81.0,1,228.06000000000003
16528,4.0,1,244.41
16529,190.0,1,455.25
16531,176.0,7,1244.59
16532,164.33333333333334,3,6748.8
16533,47.0,3,1082.81
16535,5.0,1,593.75
16536,110.0,1,548.12
16539,238.5,4,1388.81
16542,54.0,1,119.62
16545,165.0,1,339.3
16546,332.0,2,787.1500000000001
16549,73.9,10,4034.8999999999996
16550,212.2,5,2298.9700000000003
16551,188.0,3,922.1200000000001
16552,308.5,2,379.73
16553,244.83333333333334,12,5719.820000000001
16554,198.66666666666666,3,837.1000000000001
16555,72.5,2,285.89
16556,205.42857142857142,7,3313.7899999999995
16557,80.5,2,281.85
16558,179.4,20,8338.49
16560,192.5,2,841.4099999999999
16561,33.0,2,511.12
16563,54.0,1,1077.74
16565,364.0,1,173.7
16566,145.6,5,614.66
16567,265.5,2,865.5999999999999
16569,3.0,1,124.2
16570,140.4,10,3738.4
16571,161.66666666666666,3,1421.69
16572,184.66666666666666,3,1009.5999999999999
16573,187.5,2,663.6099999999999
16574,71.0,1,451.43999999999977
16581,183.0,1,105.84
16582,113.0,1,313.61999999999995
16583,374.0,1,233.45000000000002
16584,167.0,2,936.0800000000002
16586,249.0,1,463.95
16587,232.0,1,225.14999999999995
16589,113.0,3,459.23999999999995
16591,69.0,1,213.5
16592,137.375,16,4113.679999999999
16593,189.66666666666666,3,330.03
16594,75.0,1,181.08999999999997
16595,61.0,1,360.1600000000003
16596,191.0,2,250.15
16597,4.0,1,90.04000000000002
16598,286.0,1,145.05
16600,118.5,6,813.52
16601,41.0,1,241.52999999999997
16602,36.0,1,528.0799999999999
16603,83.0,2,482.47
16607,185.28571428571428,14,3347.7100000000005
16609,151.42857142857142,7,5493.459999999999
16610,219.0,1,75.66
16611,186.0,1,129.49
16612,162.75,4,1187.66
16613,70.0,1,618.59
16614,183.0,1,506.18999999999994
16616,86.0,2,500.4200000000001
16617,236.0,1,151.85000000000002
16618,207.0,5,2647.5899999999992
16619,264.0,1,226.21
16620,132.5,2,178.96
16621,173.5,4,813.48
16623,246.0,1,129.45
16624,139.0,2,810.5699999999999
16625,275.0,1,333.08000000000004
16626,92.17647058823529,17,4413.1
16627,79.0,1,322.8
16628,145.2,5,2188.05
16629,85.0,2,408.62999999999994
16633,110.5,6,2883.1
16634,297.5,2,217.9
16637,110.75,4,1154.4699999999998
16638,222.6,10,1680.72
16639,158.0,3,1257.5099999999998
16641,106.0,1,231.10000000000002
16642,106.5,2,688.33
16643,246.0,1,487.51
16644,195.0,2,833.7799999999997
16647,187.5,2,214.06
16648,43.0,1,290.65999999999997
16650,72.0,1,518.4200000000001
16652,152.0,7,6748.47
16653,43.5,2,1212.6600000000003
16654,232.75,4,601.27
16655,128.66666666666666,6,3789.52
16656,166.06666666666666,15,8625.8
16657,109.5,4,874.4300000000001
16658,368.0,1,123.24
16659,189.0,1,39.12
16660,141.0,4,1267.65
16665,362.0,1,135.4
16666,19.0,1,118.98
16667,176.0,2,567.1800000000001
16668,158.66666666666666,6,306.71999999999997
16669,51.0,2,1344.48
16670,191.36363636363637,11,4095.9000000000005
16671,76.33333333333333,3,1692.27
16672,165.75,20,8134.940000000001
16674,76.5,2,304.24
16676,204.25,4,1592.12
16678,134.58333333333334,12,3109.9900000000002
16679,366.0,1,129.75
16680,43.0,1,183.70000000000002
16681,163.66666666666666,6,1770.3400000000001
16682,100.2,5,1027.9999999999998
16684,169.67857142857142,28,66653.55999999998
16685,61.0,2,324.24
16686,191.71428571428572,7,2959.879999999999
16688,28.75,4,1260.8600000000001
16689,79.0,2,422.59999999999997
16690,137.0,2,225.58
16692,272.5,2,1126.0
16693,170.5,2,477.86
16696,200.0,4,657.9000000000001
16697,241.0,1,112.75000000000001
16698,240.0,2,1998.0
16700,189.84615384615384,13,5076.549999999999
16701,181.53846153846155,13,5398.299999999999
16705,135.8,20,14034.989999999998
16706,83.0,3,531.3500000000001
16708,46.0,1,656.6300000000001
16709,202.6,5,3029.870000000001
16710,193.9,10,2467.9900000000002
16711,166.0,5,1651.03
16712,137.45454545454547,11,3603.659999999999
16713,194.53333333333333,15,6910.780000000001
16714,317.0,2,1114.0599999999995
16715,78.0,1,301.71999999999997
16716,289.0,2,901.2
16717,142.33333333333334,6,3843.080000000001
16718,369.0,1,606.0500000000002
16719,210.28571428571428,7,1770.22
16720,26.0,1,152.95
16721,262.0,1,292.46999999999997
16722,174.84615384615384,13,4730.81
16723,99.5,2,576.4
16725,332.5,6,756.82
16726,234.2,5,1358.7399999999998
16727,364.0,1,256.32
16728,178.5,4,1048.28
16729,163.28571428571428,21,7202.01
16730,202.0,3,743.1099999999999
16732,32.0,1,603.7499999999998
16734,93.33333333333333,3,646.76
16735,170.2,5,2247.4100000000003
16737,53.0,1,417.59999999999997
16738,298.0,1,3.75
16739,177.0,1,323.00000000000006
16743,185.42857142857142,7,2213.1299999999997
16744,83.42857142857143,7,1291.91
16745,206.94117647058823,17,7180.699999999998
16746,160.94444444444446,18,6680.110000000001
16747,53.0,2,836.06
16748,183.2,5,1515.9
16750,121.4,5,623.9300000000001
16751,31.0,1,1764.7199999999998
16752,373.0,1,207.5
16753,58.0,1,223.92
16754,372.0,1,2002.4
16755,218.66666666666666,3,1475.4299999999998
16756,215.0,1,239.4
16757,319.0,1,106.83
16758,65.0,1,369.34
16759,23.333333333333332,3,789.7900000000001
16761,97.0,1,316.61999999999995
16762,70.0,3,1207.24
16763,199.0,1,611.8500000000001
16764,65.15384615384616,13,2790.95
16765,294.0,1,34.0
16766,273.0,2,1145.6
16767,131.45454545454547,11,5575.56
16768,141.33333333333334,3,478.09000000000003
16769,260.0,1,361.5399999999999
16770,267.6,5,757.1000000000003
16771,206.2,5,2230.6099999999997
16773,57.0,1,171.59
16774,126.25,4,661.52
16775,173.8181818181818,11,1691.5100000000002
16776,60.0,1,371.53999999999996
16777,168.5,2,222.62
16778,174.0,2,245.94
16779,180.4090909090909,22,10611.72
16780,179.5,2,422.24
16781,372.0,1,311.24999999999994
16782,188.84615384615384,13,2267.9500000000003
16784,20.0,1,107.6
16788,188.5,2,592.7400000000002
16789,8.0,1,80.8
16790,25.333333333333332,6,1545.6200000000001
16791,176.0,7,1693.0299999999993
16792,282.0,2,110.38000000000001
16793,57.0,1,243.83999999999997
16794,81.8,10,1194.4800000000002
16795,365.0,1,414.88000000000005
16796,89.0,1,305.62
16800,11.0,1,1162.6499999999999
16801,207.75,4,1594.23
16803,65.0,1,332.29999999999995
16804,105.33333333333333,3,536.9900000000001
16805,267.0,2,460.5899999999999
16806,183.0,4,736.21
16807,210.0,3,1121.59
16808,186.5,2,288.42
16809,138.2,5,914.6900000000003
16810,192.0,1,309.53999999999996
16811,11.0,2,547.0699999999999
16812,361.0,1,479.3500000000001
16813,119.4,10,1652.1799999999996
16814,200.66666666666666,21,6406.799999999999
16816,231.0,4,417.06000000000006
16817,216.66666666666666,9,1604.75
16818,134.0909090909091,11,3349.5700000000006
16820,96.0,1,497.61000000000007
16823,227.0,1,358.37999999999994
16824,90.0,2,460.64
16825,112.5,2,775.18
16826,51.0,1,341.70000000000005
16828,112.0,1,113.5
16829,157.0,1,197.22
16830,39.0,1,325.90999999999997
16832,201.33333333333334,3,199.15
16833,213.75,4,1106.53
16834,228.0,1,413.46000000000004
16835,250.5,2,180.85
16836,78.5,2,251.87
16837,181.63636363636363,11,3170.98
16838,242.5,2,588.8500000000001
16839,162.23529411764707,34,16594.349999999995
16841,172.0,6,1869.82
16842,186.0,3,1264.19
16843,163.5,16,10196.569999999998
16846,50.0,1,214.32000000000002
16847,43.0,1,193.44
16848,53.0,1,281.42
16849,187.0,1,124.57
16850,334.0,1,332.40999999999997
16851,33.0,3,342.45000000000005
16852,93.0,2,144.91000000000003
16855,33.5,2,328.4
16856,15.0,1,35.400000000000006
16858,369.0,1,375.69000000000005
16859,203.0,2,747.81
16861,109.0,2,173.76
16863,199.0,2,502.8
16866,152.0,3,207.74
16869,104.0,4,817.1199999999999
16871,184.16666666666666,6,2812.3399999999997
16872,122.0,3,680.02
16873,166.83333333333334,6,7123.620000000001
16875,228.8,5,2095.5299999999997
16877,76.16666666666667,6,846.6200000000001
16878,84.0,1,13.3
16880,135.0,7,1491.43
16881,67.0,1,432.0
16882,207.66666666666666,3,705.1199999999999
16883,279.5,2,272.48
16884,38.0,2,429.84000000000003
16885,141.0,3,450.40999999999997
16887,35.0,1,192.32999999999998
16889,258.6666666666667,3,1578.67
16891,129.6,5,742.43
16892,46.0,5,518.19
16893,367.0,1,145.93000000000004
16895,65.0,1,202.26999999999995
16897,306.5,2,289.7800000000001
16898,190.66666666666666,3,501.0300000000002
16899,139.0,6,1271.06
16900,33.333333333333336,3,882.1600000000003
16902,116.0,1,1706.88
16903,29.0,1,363.20000000000005
16904,192.66666666666666,15,3634.95
16905,137.0,7,3037.5999999999995
16906,181.0,4,559.5899999999999
16907,213.2,5,928.76
16909,72.0,1,379.14000000000004
16910,57.5,8,1508.96
16912,165.63636363636363,11,2555.5799999999995
16913,290.0,1,113.44000000000001
16914,36.0,1,183.75999999999996
16915,146.83333333333334,6,621.68
16916,198.0,2,562.4100000000001
16917,277.0,1,391.5200000000001
16918,124.66666666666667,6,1068.82
16919,238.36363636363637,11,2592.2500000000005
16921,61.0,1,154.18000000000004
16923,177.42105263157896,19,7069.079999999998
16924,56.666666666666664,3,829.8900000000001
16926,371.0,1,230.25000000000003
16927,251.33333333333334,3,543.05
16928,182.41176470588235,17,2806.75
16929,62.42857142857143,7,1295.39
16930,54.0,3,378.8900000000001
16931,165.95238095238096,21,4554.87
16932,53.0,1,150.23
16933,120.0,2,563.2300000000001
16934,55.0,2,931.03
16936,26.0,1,261.90000000000003
16938,169.5,4,2711.6800000000017
16940,170.33333333333334,3,3049.879999999999
16942,152.55555555555554,9,1904.9899999999998
16943,263.6666666666667,3,816.73
16945,165.31578947368422,19,4345.5
16947,236.0,1,406.48000000000013
16948,242.33333333333334,3,435.02000000000004
16949,170.33333333333334,6,1286.2700000000002
16950,182.66666666666666,3,1178.56
16951,192.0,3,1277.750000000001
16952,109.0,2,167.61
16953,30.0,1,20.8
16954,123.66666666666667,9,2085.08
16955,315.75,4,518.67
16956,18.0,1,308.74
16957,260.5,2,416.64
16959,87.0,1,117.35000000000001
16960,117.66666666666667,3,505.1
16961,116.0,1,234.17
16963,187.0,1,110.55000000000001
16965,227.0,1,192.06999999999996
16966,125.85714285714286,7,2154.9700000000003
16967,189.0,1,319.0199999999999
16968,56.0,2,439.43000000000006
16969,121.66666666666667,3,650.4099999999999
16971,38.0,1,357.20999999999987
16976,267.0,1,251.51999999999998
16978,78.0,1,344.33
16979,91.33333333333333,6,1852.0
16980,273.0,2,1028.4600000000003
16982,61.0,1,384.06
16983,182.71428571428572,7,1905.8700000000001
16984,109.0,2,4459.519999999998
16985,191.6,10,5464.12
16986,30.0,2,1873.2
16987,101.0,7,1616.8
16988,5.0,1,126.12
16989,68.83333333333333,6,1133.25
16990,219.0,1,179.0
16992,126.4,5,1614.31
16996,228.5,6,1456.96
16997,307.6666666666667,3,702.0
16998,215.5,4,295.0
16999,48.5,2,484.82
17001,169.0909090909091,11,3989.5699999999997
17002,197.66666666666666,3,1493.7300000000002
17004,69.5,2,1312.1399999999996
17006,32.5,4,781.78
17007,222.83333333333334,6,889.9300000000001
17010,18.0,1,195.36
17011,30.0,1,270.90000000000003
17014,35.666666666666664,3,583.4300000000001
17015,95.0,3,1838.6100000000001
17017,198.2,20,8694.26
17018,183.5,2,920.1
17019,243.0,4,1258.08
17022,31.0,1,71.0
17024,100.66666666666667,3,95.85
17025,269.0,3,357.77
17026,277.5,2,154.82999999999998
17027,203.5,6,877.5599999999998
17029,174.0,2,716.0
17030,64.0,1,146.87
17031,83.5,2,380.35
17033,219.66666666666666,3,1030.1399999999999
17034,128.0,3,745.52
17035,279.0,2,433.53000000000003
17037,88.0,1,1267.3199999999997
17038,30.0,1,112.40000000000003
17040,138.0,1,449.7299999999999
17041,165.66666666666666,3,1071.4899999999998
17042,144.6,5,1036.58
17043,132.0,4,1735.1799999999998
17044,25.0,1,948.48
17045,172.33333333333334,3,339.43999999999994
17046,157.0,1,642.0199999999999
17047,165.0,3,1100.8999999999999
17048,244.0,3,925.3500000000001
17049,127.0,9,5655.030000000001
17050,233.83333333333334,6,3185.64
17051,194.0,1,240.89
17052,28.0,1,399.09
17053,131.0,1,498.47999999999996
17054,170.6,5,1356.33
17058,173.66666666666666,3,1179.89
17059,193.6,5,3080.39
17060,266.0,1,234.24
17061,185.54545454545453,11,5232.23
17062,352.25,4,528.29
17063,148.71428571428572,7,1461.1400000000003
17064,189.66666666666666,3,855.45
17068,184.14285714285714,21,4545.89
17069,174.33333333333334,9,2709.7
17070,114.0,1,304.23999999999995
17071,159.44444444444446,9,2429.0299999999997
17073,65.5,4,1444.8399999999997
17075,219.75,4,834.12
17076,225.0,3,841.0799999999999
17078,36.0,2,375.86000000000007
17079,78.0,1,118.80000000000001
17080,146.0,2,287.62
17081,35.5,2,288.90999999999997
17082,175.5,2,2003.85
17083,236.33333333333334,3,1405.7799999999997
